Repo,Link,Archived,Creation Date,First Activity Date,Last Activity Date,Topics,#Star,#Watch,#Fork,#Releases,#Contributors,Language,Size,#Issues,#Pull Requests,#Branches,#Commits,#Comments,#Deployments
huggingface/transformers,https://github.com/huggingface/transformers,False,2018-10-29 13:56:00,2018-10-29 13:56:02,2022-11-18 20:06:25,"['nlp', 'natural-language-processing', 'pytorch', 'language-model', 'tensorflow', 'bert', 'language-models', 'pytorch-transformers', 'nlp-library', 'transformer', 'model-hub', 'pretrained-models', 'jax', 'flax', 'seq2seq', 'speech-recognition', 'hacktoberfest', 'python', 'machine-learning', 'deep-learning']",74500,863,16952,105,438,Python,112277,20256,9867,142,11375,292,0
joelouismarino/variational_rl,https://github.com/joelouismarino/variational_rl,False,2019-06-17 16:28:08,2017-05-17 21:41:46,2021-01-23 19:59:42,[],16,3,0,0,75,Python,38365,9,9,2,615,2,0
Yale-LILY/ConvoSumm,https://github.com/Yale-LILY/ConvoSumm,False,2021-06-01 22:00:33,2021-06-01 22:01:15,2022-08-29 14:12:12,[],31,11,7,0,0,Python,10469,7,1,1,8,0,0
jxhe/unify-parameter-efficient-tuning,https://github.com/jxhe/unify-parameter-efficient-tuning,False,2021-06-24 08:43:45,2018-10-29 13:56:02,2022-03-24 21:18:29,[],205,7,27,0,418,Python,62474,21,12,239,7662,0,0
Lightning-AI/lightning,https://github.com/Lightning-AI/lightning,False,2019-03-31 00:45:57,2019-03-31 00:45:58,2022-11-19 18:05:55,"['python', 'deep-learning', 'artificial-intelligence', 'ai', 'pytorch', 'data-science', 'machine-learning']",20667,228,2651,113,448,Python,113801,13309,7680,145,8188,53,117
rycolab/differentiable-subset-pruning,https://github.com/rycolab/differentiable-subset-pruning,False,2021-08-06 18:40:31,2021-08-06 18:44:58,2021-08-20 22:00:05,[],13,2,1,0,1,Python,8940,1,0,1,6,0,0
koustuvsinha/clutrr-baselines,https://github.com/koustuvsinha/clutrr-baselines,False,2019-01-02 16:57:44,2018-12-30 17:07:59,2021-06-11 13:24:50,[],8,2,3,0,1,Python,176,3,0,1,123,5,0
zwcolin/Domain-Robustness-Prompt-Tuning,https://github.com/zwcolin/Domain-Robustness-Prompt-Tuning,False,2021-11-01 17:19:34,2021-11-01 17:19:35,2022-03-10 23:52:02,"['nlp', 't5', 'prompt-tuning', 'question-answering', 'squad']",12,2,1,0,3,Python,14608,9,8,5,78,0,8
clip-italian/clip-italian,https://github.com/clip-italian/clip-italian,False,2021-07-07 09:38:02,2021-07-07 09:56:47,2022-07-04 10:35:57,"['clip', 'transformers', 'transformers-models', 'contrastive-loss', 'huggingface', 'dataset']",112,6,13,0,5,Jupyter Notebook,4453,15,4,9,69,0,0
fazaghifari/BayesianOptTools,https://github.com/fazaghifari/BayesianOptTools,False,2019-02-08 02:46:17,2019-02-08 02:46:03,2021-05-01 07:08:09,"['predictive-modeling', 'optimization', 'multi-objective', 'machine-learning', 'uncertainty-quantification']",7,1,7,0,3,Python,22820,5,5,2,118,0,0
fcakyon/yolov5-pip,https://github.com/fcakyon/yolov5-pip,False,2021-02-10 11:36:41,2021-02-10 11:36:41,2022-10-27 19:00:03,"['yolo', 'yolov5', 'object-detection', 'pytorch', 'python', 'pip', 'ultralytics', 'yolov3', 'yolov4', 'machine-learning', 'deep-learning', 'computer-vision', 'aws', 'coco', 'neptune', 'neptune-ai', 's3', 'pypi', 'cli']",201,2,46,39,6,Python,1480,99,99,2,206,0,0
ferraric/Computational-Intelligence-Lab-2020,https://github.com/ferraric/Computational-Intelligence-Lab-2020,False,2020-02-21 14:03:35,2020-02-21 14:03:37,2020-08-03 14:03:11,[],6,3,0,0,4,Python,1172,93,91,11,586,0,0
ABaldrati/CLIP4Cir,https://github.com/ABaldrati/CLIP4Cir,False,2022-09-15 10:42:39,2022-09-01 09:15:02,2022-11-03 14:47:43,"['cirr', 'clip', 'image-retrieval', 'multimodal', 'pytorch', 'fashioniq']",17,2,2,0,1,Python,814,4,0,1,4,0,0
dahiyaaneesh/Handposeestimation,https://github.com/dahiyaaneesh/Handposeestimation,False,2021-05-15 09:42:05,2021-06-28 07:19:06,2021-06-28 07:19:06,"['hand-pose-estimation', 'self-supervised-learning', 'contrastive-learning', 'computer-vision', 'paper']",6,2,1,0,1,Jupyter Notebook,515,0,0,1,1,0,0
mertalbaba/SyNet,https://github.com/mertalbaba/SyNet,False,2020-06-10 00:14:34,2020-06-10 00:14:35,2020-10-14 20:29:30,"['computer-vision', 'object-detection']",5,1,4,0,1,Python,7526,2,0,1,20,0,0
lanpa/tensorboardX,https://github.com/lanpa/tensorboardX,False,2017-06-13 13:54:19,2017-06-13 13:49:55,2022-09-04 08:45:11,"['pytorch', 'tensorboard', 'machine-learning', 'visualization', 'numpy']",7482,87,863,15,65,Python,5770,677,242,11,496,20,345
loiccordone/object-detection-with-spiking-neural-networks,https://github.com/loiccordone/object-detection-with-spiking-neural-networks,False,2022-05-13 09:52:21,2022-05-13 09:52:22,2022-10-10 16:10:31,[],18,1,1,0,1,Python,786,16,0,1,24,0,0
yanyan-li/VENOM,https://github.com/yanyan-li/VENOM-SLAM,False,2022-09-07 14:54:33,2022-09-07 15:40:26,2022-10-22 01:48:10,[],55,4,5,1,1,C++,36905,10,0,1,92,0,0
conversationai/conversationai-models,https://github.com/conversationai/conversationai-models,False,2018-03-05 15:46:21,2018-02-07 00:19:30,2022-09-23 23:07:27,[],133,16,46,0,15,Jupyter Notebook,4749,441,388,4,1267,0,0
HabanaAI/Model-References,https://github.com/HabanaAI/Model-References,False,2020-08-18 06:45:50,2020-08-18 06:45:51,2022-11-14 15:04:20,[],66,29,34,0,2,Python,103362,27,8,20,4,0,0
csebuetnlp/xl-sum,https://github.com/csebuetnlp/xl-sum,False,2021-06-26 07:13:14,2021-06-29 04:28:11,2022-07-10 16:33:42,"['abstractive-text-summarization', 'text-summarization', 'text-summarisation', 'abstractive-summarization', 'multilingual', 'multilinguality', 'multilingual-text-summarization', 'low-resource-languages', 'dataset', 'summarization-dataset', 'summarization-corpora', 'text-summarization-dataset', 'text-summarization-model', 'low-resource-summarization', 'low-resource-text-summarizarion', 'multilingual-summarization', 'machine-learning', 'deep-learning']",185,6,31,0,2,Python,5661,8,2,1,15,0,0
DSSR2/gaze-track,https://github.com/DSSR2/gaze-track,False,2021-05-20 15:40:58,2021-05-20 15:40:58,2022-10-05 20:36:33,"['deeplearning', 'computer-vision', 'eye-tracking', 'tracking']",20,2,6,0,2,Jupyter Notebook,20228,2,1,1,67,0,38
LambdaLabsML/examples,https://github.com/LambdaLabsML/examples,False,2022-07-07 13:06:19,2022-07-07 13:26:05,2022-10-11 02:06:31,[],431,10,52,0,3,Jupyter Notebook,43972,42,9,5,33,0,0
RobinBruegger/PartiallyReversibleUnet,https://github.com/RobinBruegger/PartiallyReversibleUnet,False,2019-06-10 10:20:30,2019-06-10 10:20:30,2019-06-17 17:58:42,[],92,6,15,0,1,Python,28,9,0,1,6,0,0
deepsound-project/pggan-pytorch,https://github.com/deepsound-project/pggan-pytorch,False,2018-01-30 10:51:42,2017-12-29 12:16:07,2018-02-06 11:10:37,[],112,13,14,0,1,Python,75,6,0,1,47,0,0
thunlp/BkdAtk-LWS,https://github.com/thunlp/BkdAtk-LWS,False,2021-05-29 13:36:12,2021-05-29 13:36:13,2021-06-29 07:36:01,"['backdoor-attacks', 'nlp', 'nlproc']",11,7,4,0,2,Python,361078,2,0,1,4,0,0
slachapelle/disentanglement_via_mechanism_sparsity,https://github.com/slachapelle/disentanglement_via_mechanism_sparsity,False,2021-11-17 16:14:17,2021-11-17 16:16:12,2021-11-17 16:20:18,[],9,2,2,0,1,Jupyter Notebook,1568,0,0,1,2,0,0
JunnYu/paddle_reformer,https://github.com/JunnYu/paddle_reformer,False,2021-08-04 15:09:18,2021-08-04 15:09:19,2021-09-27 12:37:15,[],5,2,0,0,1,Python,67216,1,0,1,31,0,0
thu-coai/Emotional-Support-Conversation,https://github.com/thu-coai/Emotional-Support-Conversation,False,2021-05-26 13:42:05,2021-12-09 02:42:48,2022-10-28 02:16:34,[],118,6,23,0,1,Python,73910,17,0,1,12,0,0
moinnadeem/CDSSM,https://github.com/moinnadeem/CDSSM,False,2018-11-26 16:39:18,2018-11-25 04:51:15,2022-04-06 20:45:06,[],18,2,6,0,2,Jupyter Notebook,11139,41,39,19,78,1,0
khanhnamle1994/MetaRec,https://github.com/khanhnamle1994/MetaRec,False,2019-09-26 20:42:39,2019-09-26 20:42:40,2021-01-15 16:12:22,"['deep-learning', 'recommender-systems', 'collaborative-filtering', 'movielens-dataset', 'matrix-factorization', 'multilayer-perceptron', 'autoencoders', 'pytorch', 'wandb', 'tensorboard', 'tensorflow', 'ranking', 'django', 'cometml', 'meta-learning', 'boltzmann-machines']",248,5,64,0,2,Python,655967,21,19,7,315,0,0
pseeth/cookiecutter-nussl,https://github.com/pseeth/cookiecutter-nussl,False,2019-11-18 18:42:37,2019-11-18 18:42:38,2020-02-27 17:21:51,[],5,4,1,0,3,Jupyter Notebook,10878,21,13,12,163,0,62
CharlieDinh/FedU_FMTL,https://github.com/CharlieDinh/FedU_FMTL,False,2020-11-10 00:25:25,2020-11-10 00:25:27,2022-08-01 05:24:47,[],19,2,5,0,2,Python,11296,0,0,1,164,0,0
guxd/DialogBERT,https://github.com/guxd/DialogBERT,False,2021-03-15 06:08:12,2021-11-26 08:29:05,2022-01-02 14:01:32,[],63,3,11,0,1,Python,9216,16,0,1,2,0,0
ray-project/ray,https://github.com/ray-project/ray,False,2016-10-25 19:38:30,2016-02-07 22:18:40,2022-11-20 01:24:33,"['ray', 'distributed', 'parallel', 'machine-learning', 'reinforcement-learning', 'deep-learning', 'python', 'rllib', 'hyperparameter-search', 'optimization', 'data-science', 'automl', 'hyperparameter-optimization', 'model-selection', 'java', 'serving', 'deployment', 'pytorch', 'tensorflow']",22755,432,4000,61,426,Python,262571,30242,18195,234,15109,121,24
allenai/aspire,https://github.com/allenai/aspire,False,2021-11-16 04:17:42,2021-11-16 04:17:43,2022-04-26 14:52:59,"['document-similarity', 'information-retrieval', 'machine-learning', 'natural-language-processing']",34,5,2,0,1,Python,236,2,0,1,38,0,0
sedab/PathCNN,https://github.com/sedab/PathCNN,False,2019-05-04 20:41:35,2019-05-04 20:47:25,2020-01-20 21:56:52,[],11,3,8,0,1,Jupyter Notebook,598209,1,0,3,107,0,0
AntonioCarta/cannon,https://github.com/AntonioCarta/cannon,False,2020-11-05 14:30:31,2018-03-02 13:09:30,2020-11-05 14:35:11,[],6,1,0,0,1,Python,112,0,0,1,77,0,0
mlco2/codecarbon,https://github.com/mlco2/codecarbon,False,2020-05-12 14:44:03,2020-05-12 23:42:31,2022-11-14 08:27:19,[],547,16,79,16,36,Jupyter Notebook,24730,348,195,73,1233,2,152
tfolkman/deep-learning-experiments,https://github.com/tfolkman/deep-learning-experiments,False,2017-06-19 04:37:37,2017-06-19 04:37:51,2019-01-02 17:21:57,[],13,3,0,0,1,Jupyter Notebook,12096,0,0,1,108,0,0
devnkong/VQ-GNN,https://github.com/devnkong/VQ-GNN,False,2021-10-21 03:48:43,2021-10-21 03:48:43,2021-11-10 02:31:56,[],17,2,3,0,1,Python,42,0,0,1,3,0,0
nsi319/Finetune-Transformers,https://github.com/nsi319/Finetune-Transformers,False,2021-01-24 07:45:44,2021-01-24 07:45:45,2021-02-18 17:53:14,"['nlp', 'huggingface', 'transformers', 'abstractive-summarization', 'sequence-models', 'transfer-learning', 'pegasus', 't5-model', 'bart', 'colab']",19,2,9,0,1,Python,2658,1,0,1,15,0,0
cc-ai/climategan,https://github.com/cc-ai/climategan,False,2019-11-18 19:03:25,2019-11-18 19:03:26,2022-10-14 20:57:56,"['deep-learning', 'pytorch', 'climate-change', 'generative-adversarial-network', 'domain-adaptation', 'computer-vision']",40,4,11,5,9,Jupyter Notebook,60740,216,138,21,1843,8,0
dongfang91/Generate-and-Rank-ConNorm,https://github.com/dongfang91/Generate-and-Rank-ConNorm,False,2020-04-20 17:21:51,2020-04-20 17:21:52,2021-02-22 17:07:51,[],21,4,4,0,1,Python,257,9,0,1,18,0,0
TailUFPB/storIA,https://github.com/TailUFPB/storIA,False,2021-05-06 19:47:07,2021-05-06 19:47:08,2021-07-29 12:44:40,"['nlp', 'machinelearning', 'reddit', 'scary-stories', 'horror', 'story']",10,4,3,0,5,Python,48139,0,0,1,59,0,0
qcwthu/Lifelong-Fewshot-Language-Learning,https://github.com/qcwthu/Lifelong-Fewshot-Language-Learning,False,2022-02-10 01:52:30,2022-02-10 01:52:31,2022-02-17 00:47:52,"['pytorch', 'lifelong-learning']",39,3,6,0,1,Python,27069,1,0,2,33,0,0
dojoteef/synst,https://github.com/dojoteef/synst,False,2019-05-29 23:04:39,2019-05-29 23:04:40,2019-08-04 15:39:53,[],79,5,6,0,2,Python,207,9,2,2,8,0,0
positive666/yolov5_research,https://github.com/positive666/yolov5_research,False,2021-02-25 11:02:17,2020-05-30 00:04:54,2022-11-18 10:49:02,"['yolov5', 'deepstream', 'pytorch', 'object-detection', 'attention-mechanism', 'swintransformer', 'custom-networ', 'yolov7']",469,9,124,0,97,Python,25802,81,5,1,1488,2,0
Neo-X/SMiRL_Code,https://github.com/Neo-X/SMiRL_Code,False,2021-02-09 00:59:07,2021-02-09 01:01:53,2022-11-13 18:21:43,[],11,2,1,0,1,Python,113,2,0,1,25,0,0
comet-ml/comet-sagemaker,https://github.com/comet-ml/comet-sagemaker,False,2018-09-04 15:27:10,2018-09-04 15:41:47,2022-03-18 20:26:20,[],8,6,2,0,3,Python,40,4,4,1,25,0,0
WorkInTheDark/FairytaleQA_QAG_System,https://github.com/WorkInTheDark/FairytaleQA_QAG_System,False,2022-03-17 23:48:47,2022-03-17 23:48:47,2022-09-14 01:45:52,[],15,1,12,0,1,Python,7507,2,0,1,32,0,0
knowledgetechnologyuhh/gasp,https://github.com/knowledgetechnologyuhh/gasp,False,2021-05-21 08:54:50,2021-08-23 12:44:44,2022-09-02 13:22:51,[],8,2,1,0,1,Python,21793,1,1,1,34,0,0
21644h/DP_QA_joint_model,https://github.com/21644h/DP_QA_joint_model,False,2021-12-05 07:53:08,2021-12-05 07:53:08,2022-05-11 02:49:07,[],7,1,1,0,2,Python,976,1,1,1,41,0,0
ludwig-ai/ludwig,https://github.com/ludwig-ai/ludwig,False,2018-12-27 23:58:12,2019-01-09 23:46:03,2022-11-18 20:04:12,"['deep-learning', 'deeplearning', 'deep', 'learning', 'machine-learning', 'machinelearning', 'machine', 'natural-language-processing', 'natural-language', 'computer-vision', 'data-centric', 'data-science', 'python', 'pytorch', 'neural-network', 'ml', 'datascience']",8623,183,1019,27,123,Python,28704,2729,1876,114,3047,56,465
ebagdasa/propaganda_as_a_service,https://github.com/ebagdasa/propaganda_as_a_service,False,2020-12-09 20:54:33,2018-10-29 13:56:02,2022-06-06 11:16:50,"['language-models', 'propaganda']",15,2,1,0,421,Python,80181,1,0,8,9144,0,0
s0lvang/ideal-pancake,https://github.com/s0lvang/ideal-pancake,False,2020-09-21 08:27:50,2020-09-21 08:27:52,2021-05-13 13:47:11,[],6,2,0,0,2,Jupyter Notebook,40901,56,56,4,477,0,0
Octavian-ai/mac-graph,https://github.com/Octavian-ai/mac-graph,False,2018-07-06 08:03:02,2018-07-06 08:03:03,2019-02-09 17:03:28,"['macnet', 'graph', 'ai', 'ml', 'machine-reasoning', 'tensorflow', 'clegr', 'population', 'pbt']",112,11,21,0,3,Python,825,17,17,1,816,4,0
knowledgetechnologyuhh/goal_conditioned_RL_baselines,https://github.com/knowledgetechnologyuhh/goal_conditioned_RL_baselines,False,2020-07-01 14:42:45,2017-05-17 21:41:46,2020-08-14 13:28:52,[],13,3,2,0,62,Python,52458,29,29,11,2191,0,0
yamizi/Adversarial-Embedding,https://github.com/yamizi/Adversarial-Embedding,False,2019-11-01 18:00:56,2019-11-17 20:41:32,2022-06-22 09:29:54,[],17,2,2,0,1,Python,78226,22,20,17,20,0,0
shmulvad/zero-for-ner,https://github.com/shmulvad/zero-for-ner,False,2021-03-21 05:01:32,2021-03-21 05:01:33,2021-11-16 02:45:19,[],11,3,1,0,3,Jupyter Notebook,69964,8,5,3,47,1,0
xyj77/MCF-3D-CNN,https://github.com/xyj77/MCF-3D-CNN,False,2018-04-24 12:30:14,2018-04-24 12:14:00,2019-05-19 13:23:54,"['3dcnn', 'fusion', 'keras', 'temporal-spatial', 'feature-learning', 'dce-mri', 'medical-images']",43,1,20,0,1,Python,2373,3,2,2,44,0,0
Exploration-Lab/COGMEN,https://github.com/Exploration-Lab/COGMEN,False,2022-04-27 10:07:33,2022-04-27 10:07:33,2022-07-12 00:50:51,[],18,3,13,0,3,Python,156905,6,0,1,9,0,0
yassineAlouini/airbus_ship_detection,https://github.com/yassineAlouini/airbus_ship_detection,False,2018-08-25 16:09:35,2018-08-25 16:08:38,2018-11-10 19:42:51,"['cnn', 'unet', 'kaggle', 'machine-learning', 'deep-learning']",14,3,6,0,1,Python,40,0,0,1,23,0,0
ZENGXH/NPDRAW,https://github.com/ZENGXH/NPDRAW,False,2021-03-07 09:00:15,2021-03-07 09:00:15,2022-03-18 15:41:29,"['generative-model', 'image-generation', 'pytorch', 'vae', 'draw', 'npdraw']",22,2,2,0,1,Python,53887,0,0,1,22,0,18
morningmoni/EDE,https://github.com/morningmoni/EDE,False,2021-04-18 02:31:16,2021-09-02 01:23:57,2022-02-15 07:17:28,"['text-generation', 'lexical-constraints', 'constrained-decoding', 'abstractive-summarization', 'question-generation']",18,2,5,0,1,Python,857,1,0,1,9,0,0
vuhoangminh/vqa_medical,https://github.com/vuhoangminh/vqa_medical,False,2018-05-26 11:29:21,2018-05-26 11:28:26,2020-11-16 19:09:14,[],6,2,2,0,1,Python,17144,7,5,3,244,0,0
Muennighoff/vilio,https://github.com/Muennighoff/vilio,False,2020-10-28 08:17:32,2020-10-28 08:19:59,2022-09-15 07:35:30,"['ernie-vil', 'lxmert', 'visualbert', 'uniter', 'oscar', 'vision-and-language', 'transformers']",76,1,28,0,2,Python,10883,11,2,1,373,0,0
zhouhaoyi/TripletAttention,https://github.com/zhouhaoyi/TripletAttention,False,2021-06-06 08:22:35,2021-06-06 08:22:36,2021-10-27 04:27:13,[],14,2,3,0,2,Python,1380,3,2,1,10,0,0
deep-spin/infinite-former,https://github.com/deep-spin/infinite-former,False,2022-03-01 10:49:11,2022-03-25 10:29:21,2022-08-29 23:28:44,[],18,4,0,0,1,Python,6692,10,7,9,5,0,0
DanielShalam/SOT,https://github.com/DanielShalam/SOT,False,2021-12-07 14:02:10,2021-12-07 14:02:12,2022-08-28 18:13:25,[],9,2,2,0,1,Python,763,4,0,1,27,0,0
PUC-RecSys-Class/RecSysPUC-2021,https://github.com/PUC-RecSys-Class/RecSysPUC-2021,False,2021-08-16 20:32:25,2020-07-24 20:59:43,2022-09-01 22:42:54,[],19,7,4,0,8,Jupyter Notebook,208659,18,0,1,325,0,0
HyTruongSon/InvariantGraphNetworks-PyTorch,https://github.com/HyTruongSon/InvariantGraphNetworks-PyTorch,False,2022-03-07 19:45:47,2022-03-07 19:48:09,2022-03-07 19:48:09,[],9,1,0,0,0,Python,22,0,0,1,1,0,0
AI-Rank/AI-Rank,https://github.com/AI-Rank/AI-Rank,False,2020-12-01 08:55:36,2020-12-01 09:15:28,2021-06-22 09:36:18,[],8,1,9,0,10,Python,310504,54,54,1,48,0,0
adamlin120/Zero-shot_Classification_of_News_Title,https://github.com/adamlin120/Zero-shot_Classification_of_News_Title,False,2018-12-21 18:16:06,2018-12-21 18:16:31,2019-01-14 11:15:08,[],5,2,1,0,1,Python,1593,1,0,1,9,0,0
SunJackson/SunJackson.github.io,https://github.com/SunJackson/SunJackson.github.io,False,2018-07-23 08:46:50,2018-07-19 11:57:36,2019-09-07 20:01:46,"['blog', 'page']",12,2,6,0,2,JavaScript,50116,1,1,1,537,0,205
omihub777/ViT-CIFAR,https://github.com/omihub777/ViT-CIFAR,False,2021-02-28 17:36:30,2021-02-28 17:36:31,2021-12-05 02:33:25,[],84,0,8,0,1,Python,239,5,0,1,29,0,0
NUSTM/GCDDA,https://github.com/NUSTM/GCDDA,False,2022-08-17 14:45:21,2022-08-17 15:50:37,2022-09-08 01:43:28,[],6,2,0,0,1,Python,7544,2,0,1,18,0,0
microsoft/petridishnn,https://github.com/microsoft/petridishnn,False,2019-04-10 19:39:36,2019-05-30 20:33:22,2020-10-01 04:11:20,"['neural-architecture-search', 'deep-learning', 'deep-learning-algorithms', 'imagenet', 'cifar10', 'cifar-100', 'image-classification', 'automl']",110,13,22,0,1,Python,490,1,0,1,26,0,0
Allen0307/AdapterBias,https://github.com/Allen0307/AdapterBias,False,2022-04-28 11:24:58,2022-04-28 11:29:26,2022-05-04 07:50:31,"['adapter', 'parameter-efficient-tuning', 'transformers', 'nlp']",16,2,0,0,2,Python,4672,0,0,1,12,0,0
ivanmontero/autobot,https://github.com/ivanmontero/autobot,False,2021-08-31 03:54:58,2021-09-04 17:34:48,2022-03-14 19:53:16,[],12,5,3,0,1,Python,12610,2,0,1,3,0,0
nikvaessen/w2v2-speaker,https://github.com/nikvaessen/w2v2-speaker,False,2021-09-27 09:33:05,2021-09-27 09:49:40,2022-05-10 18:39:22,[],98,6,9,0,2,Python,1139,5,0,1,15,0,0
FrancescoSaverioZuppichini/PyTorch-Deep-Learning-Template,https://github.com/FrancescoSaverioZuppichini/PyTorch-Deep-Learning-Template,False,2019-11-16 09:32:39,2019-11-16 09:32:41,2020-02-23 10:05:45,"['deep-learning', 'pytorch', 'python', 'computer-vision']",293,9,68,1,2,Jupyter Notebook,28354,4,3,11,42,0,0
MilindGaharwar/Medical_imaging_NYU,https://github.com/MilindGaharwar/Medical_imaging_NYU,False,2021-12-07 06:03:55,2021-07-19 18:00:18,2021-12-01 14:33:37,[],6,1,1,0,1,Python,1257,0,0,1,29,0,0
AndrewUlmer/MABe_2022_TVAE,https://github.com/AndrewUlmer/MABe_2022_TVAE,False,2022-03-16 22:55:44,2022-03-16 22:59:52,2022-05-23 15:26:26,[],15,4,2,0,2,Jupyter Notebook,582,0,0,1,10,0,0
WorkInTheDark/FairytaleQA_Baseline,https://github.com/WorkInTheDark/FairytaleQA_Baseline,False,2022-03-11 16:08:35,2022-03-11 16:08:35,2022-09-14 01:46:21,[],6,1,1,0,1,Python,7185,0,0,1,19,0,0
